"dwc.family","dwc.genus","dwc.specificEpithet","idigbio.uuid","dwc.scientificName","dwc.occurrenceID","dwc.decimalLatitude","dwc.decimalLongitude"
"Holothuriidae","Holothuria","leucospilota","2ad221b4-8ecf-41e9-8140-fd55f13d1f1a","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-730",NA,NA
"Holothuriidae","Holothuria","leucospilota","8bbb6b70-d711-49b4-8ded-bf80f060188f","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-603",NA,NA
"Holothuriidae","Holothuria","leucospilota","fdcb6cf8-2cfb-4029-a663-dc5f6811edf3","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-1262",-18.152256,178.462672
"Holothuriidae","Holothuria","leucospilota","55173227-ba92-4d2d-b222-0cc981d91832","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-729",NA,NA
"Holothuriidae","Holothuria","leucospilota","9548d9c1-cd52-499e-8402-c78498f980a4","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-1245",NA,NA
"Holothuriidae","Holothuria","leucospilota","b0c02da6-60b2-46b6-9803-fda62bb05290","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-732",-6.028749,39.473784
"Holothuriidae","Holothuria","leucospilota","644fb8fe-191b-4fe6-a993-3f61378a585a","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-722",NA,NA
"Holothuriidae","Holothuria","leucospilota","75786012-3600-4333-94a4-78c3cb528eab","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-1549",31.516,159.083
"Holothuriidae","Holothuria","leucospilota","8e9fc9ae-777d-4286-980f-82a1462d7a75","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-723",NA,NA
"Holothuriidae","Holothuria","leucospilota","f0bed4ec-9996-4289-ad03-e5a252564822","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-731",-6.028749,39.473784
"Holothuriidae","Holothuria","leucospilota","7ab4d433-abc5-4fc7-b7fa-d11f9b75fd62","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-1323",NA,NA
"Holothuriidae","Holothuria","leucospilota","69b31517-0a18-4611-96ad-0944ac4d3e67","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-727",NA,NA
"Holothuriidae","Holothuria","leucospilota","ce35caa7-27be-4be7-87ce-c4b5552387fc","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-2157",NA,NA
"Holothuriidae","Holothuria","leucospilota","3ead23f8-8823-475f-9bf0-23951ae0059e","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-1983",NA,NA
"Holothuriidae","Holothuria","leucospilota","4f126227-c519-46bf-a247-46a6325cf50b","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-1522",NA,NA
"Holothuriidae","Holothuria","leucospilota","f0d77fde-18ec-449e-9b5b-5468a7b46303","Holothuria (Mertensiothuria) leucospilota","MCZ:IZ:HOL-4085",NA,NA
"Holothuriidae","Holothuria","platei","d09605ef-c203-4aef-87f1-b436e98f7a70","Holothuria (Mertensiothuria) platei","MCZ:IZ:HOL-855",-33.63587,-78.822803
"Holothuriidae","Holothuria","platei","a4a9758d-353b-4244-a2ec-77187302cbed","Holothuria (Mertensiothuria) platei","MCZ:IZ:HOL-682",NA,NA
"Holothuriidae","Holothuria","platei","d09605ef-c203-4aef-87f1-b436e98f7a70","Holothuria (Mertensiothuria) platei","MCZ:IZ:HOL-855",-33.63587,-78.822803
"Holothuriidae","Holothuria","platei","a4a9758d-353b-4244-a2ec-77187302cbed","Holothuria (Mertensiothuria) platei","MCZ:IZ:HOL-682",NA,NA
"Holothuriidae","Holothuria","conica","532f90e8-c64a-4897-97b5-539b12972e22","Holothuria (Metriatyla) conica","MCZ:IZ:HOL-1548",NA,NA
"Holothuriidae","Holothuria","conica","94d6c9c2-dbe8-48c5-8313-31bfe860d89d","Holothuria (Metriatyla) conica","MCZ:IZ:HOL-1547",NA,NA
"Holothuriidae","Holothuria","martensii","f7f3406d-6b12-4c3e-92cc-2df98d4e709a","Holothuria (Metriatyla) martensii","MCZ:IZ:HOL-1062",-9.91518,144.05164
"Holothuriidae","Holothuria","martensii","36f8f89b-63d4-4d9a-9cfa-a5c4e0e5a316","Holothuria (Metriatyla) martensii","MCZ:IZ:HOL-851",NA,NA
"Holothuriidae","Holothuria","scabra","df556f49-40f2-4619-8907-151350439f82","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-516",-6.028749,39.473784
"Holothuriidae","Holothuria","scabra","bea9bb44-db26-4a80-97a2-85dc3a27371a","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-698",-6.028749,39.473784
"Holothuriidae","Holothuria","scabra","cbc3032b-6189-41e4-b3a2-24222c832ca1","Holothuria (Metriatyla) scabra","MCZ:IZ:31738",-6.786023,39.310455
"Holothuriidae","Holothuria","scabra","d0797cc6-477a-4498-9a68-e0a441a3e49f","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-702",6.882843,158.230164
"Holothuriidae","Holothuria","scabra","3c6d4e3c-e56f-4fee-a409-f2adf3ffca36","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1258",NA,NA
"Holothuriidae","Holothuria","scabra","a6584ba3-8f7f-461f-ae2b-69eb6045fa57","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-697",6.882843,158.230164
"Holothuriidae","Holothuria","scabra","ed2e0c3f-c73b-4b51-8f8e-f3691268d894","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-972",NA,NA
"Holothuriidae","Holothuria","scabra","e8e16dc0-e76f-403d-9f9b-75c2a754d00e","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1551",-31.669239,159.061027
"Holothuriidae","Holothuria","scabra","3b68f3e9-9373-4e60-9a9c-c6534a5183ba","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-696",NA,NA
"Holothuriidae","Holothuria","scabra","f5d652fe-7227-43c5-aecd-e3dbe1952aa0","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-701",-17.940855,178.616667
"Holothuriidae","Holothuria","scabra","3e6e195f-7995-44b8-9ad7-a46bdbaa9653","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-3033",-13.53133,48.35309
"Holothuriidae","Holothuria","scabra","9dc54cdc-be33-4ed9-b795-b34812e38631","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1265",-18.152256,178.462672
"Holothuriidae","Holothuria","scabra","f33501fd-6a8d-4ec1-87af-c1174b84e15d","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1240",NA,NA
"Holothuriidae","Holothuria","scabra","0ed62ae3-9a8c-4247-855f-e7c8647f152d","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-700",11.167626,123.722643
"Holothuriidae","Holothuria","scabra","4beaa66a-5612-4ae3-9e55-e085d593a274","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1358",-15.010556,40.666389
"Holothuriidae","Holothuria","scabra","be57fb35-5bdb-4765-a027-6b3e3771dcd1","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1111",13.506196,120.953295
"Holothuriidae","Holothuria","scabra","48b07265-6052-4323-a78f-63fdbfe8e9e6","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1061",NA,NA
"Holothuriidae","Holothuria","scabra","c498d714-eab4-4d76-99eb-72f40f3f5da0","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-703",-6.028749,39.473784
"Holothuriidae","Holothuria","scabra","1bd46a37-9f9c-4a76-9e30-8b586bafdf5f","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1251",-26.028229,32.785548
"Holothuriidae","Holothuria","scabra","c2d06905-dcc0-4072-a541-3dd9d4d9a916","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-3011",-13.308301,48.264571
"Holothuriidae","Holothuria","scabra","d53879db-f6e6-4468-8bb3-2f77def61591","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-1552",-12.45,130.8
"Holothuriidae","Holothuria","scabra","0a6b7493-a182-4656-95e8-18089f9103a5","Holothuria (Metriatyla) scabra","MCZ:IZ:HOL-973",NA,NA
"Holothuriidae","Holothuria","michaelseni","31315488-1387-45cd-95b6-195fa2672e06","Holothuria michaelseni","DAA7F62E-25E7-4BE6-ADFF-16E7CF4B052F",-22.67118,113.6424
"Holothuriidae","Holothuria","michaelseni","c1ec4dd9-056a-4335-97e8-33cd5d43cc2b","Holothuria michaelseni","F2EB0177-46F7-495E-A311-5A7872B45008",-22.67533,113.6843
"Holothuriidae","Holothuria","michaelseni","22f49ba7-2871-4406-8b9c-8c384922e169","Holothuria michaelseni","FF02FE6C-3597-42E8-AADF-A79F3B77F271",-22.67533,113.6843
"Holothuriidae","Holothuria","michaelseni","7e395613-6a2f-4568-ad25-5c776f0a4d5b","Holothuria michaelseni","B9290B45-B814-43C8-9C8C-0EB7A98E87D8",-22.67533,113.6843
"Holothuriidae","Holothuria","michaelseni","99d875c9-2e7b-4d2e-9ebd-6141539b659d","Holothuria michaelseni","DE548222-DC54-4E5A-8191-674831DB9691",-22.67533,113.6843
"Holothuriidae","Holothuria","whitmaei","92fc70a1-1db6-4773-9464-f44243113010","Holothuria (Microthele) whitmaei","MCZ:IZ:HOL-818",NA,NA
"Holothuriidae","Holothuria","moebii","dbeff729-f85a-4f33-8d39-450fd8c2cd9c","Holothuria moebii","3B078263-E340-43D3-B3E0-5ACD3CB60975",26.551582,128.060533
"Holothuriidae","Holothuria","moebii","d3586d3c-c238-4c50-a5dc-1b65d4ad7010","Holothuria moebii","BAA46889-E204-435E-B33B-ED7668F53AB7",9.4158,123.2449
"Holothuriidae","Holothuria","moebii","eafeb94f-caea-4d4b-8cb0-b4cf1e8bc1de","Holothuria moebii","281635FC-B4AD-4A46-9F89-442EA2A5BD39",-5.2549,145.7775
"Holothuriidae","Holothuria","moebii","a712363a-1d4d-48ad-b144-cb76cd3cb10e","Holothuria moebii","F5581C4E-7376-4431-B7FB-E7733427A5F6",-5.07888,145.814753
"Holothuriidae","Holothuria","moebii","76801f19-e1cc-4ab8-b5b6-f453a8c9e532","Holothuria moebii","15B562FA-CDD4-45C7-B631-FDCCC1501BFD",26.551582,128.060533
"Holothuriidae","Holothuria","moebii","28b9f8e6-6110-45d2-b0b5-88efce3e1cef","Holothuria moebii","67955784-C3B9-49F0-A608-7F43A9E21BFB",-5.07888,145.814753
"Holothuriidae","Holothuria","moebii","c81422bf-e23c-4c82-9564-82eec2092501","Holothuria moebii","D35473FA-EC94-41BE-993E-77673BA3E7BF",9.4158,123.2449
"Holothuriidae","Holothuria","moebii","93a98396-205e-4307-aab9-c85cb4fb51fc","Holothuria moebii","B4EBEB15-C00C-403C-A212-C7B10726E677",31.4111111111111,130.192222222222
"Holothuriidae","Holothuria","moebii","243bf112-dd9e-47b7-b7b0-8dd6d0e04532","Holothuria moebii","4723B648-664C-4932-8C7B-D347F14D3604",-5.2549,145.7775
"Holothuriidae","Holothuria","moebii","46c46833-d187-49ab-8507-e39b9dbf9139","Holothuria moebii","1E6637DE-85D6-4F26-A84B-DD518FD03852",25.142,121.803
"Holothuriidae","Holothuria","nigralutea","fc44e23c-af81-4127-8435-3a74a1486ed4","Holothuria nigralutea","7A9FCB7A-D0F2-4DEA-90B9-939904D974E6",26.444199,127.772746
"Holothuriidae","Holothuria","nigralutea","29ca9011-75b0-4a46-97df-f08cd3dd80f3","Holothuria nigralutea","4C63B66A-141C-4C81-891E-81ED21E6AE07",26.44376,127.772633
"Holothuriidae","Holothuria","nigralutea","8327742d-fbaf-4eec-a00d-14ea520ec482","Holothuria nigralutea","A0E0F295-99DD-4F25-81ED-E467E10DF289",26.444199,127.772746
"Holothuriidae","Holothuria","nigralutea","af02ba4e-e0f7-4946-9e13-f6ca8fb4139c","Holothuria nigralutea","B019FC31-AE8B-45BA-81C0-DE7F96E69FBF",26.444199,127.772746
"Holothuriidae","Holothuria","nigralutea","caf38096-1c75-4b8c-b07f-f30e06405c81","Holothuria nigralutea","4500F355-7003-46E3-AD44-F630CF604A9D",26.44376,127.772633
"Holothuriidae","Holothuria","nigralutea","485ff950-f171-4367-9e18-9a53687d4f9d","Holothuria nigralutea","F586512B-8022-47D3-BEDD-C5E39D72233C",26.444199,127.772746
"Holothuriidae","Holothuria","nigralutea","72da1f02-4cbf-4197-95ed-3a99b67478d6","Holothuria nigralutea","4E507DE7-E80A-4022-833B-52D6C58ACBD2",26.444199,127.772746
"Holothuriidae","Holothuria","nigralutea","be636b19-4e44-4644-bc9c-c5c74f757dc3","Holothuria nigralutea","395B3A42-0D94-4A88-B889-A72CCE82C7DC",26.44376,127.772633
"Holothuriidae","Holothuria","nigralutea","49f369c5-8674-4f08-b16e-7c01268744e4","Holothuria nigralutea","7CC2ED91-9213-4843-87EB-0952A4CC4435",26.444199,127.772746
"Holothuriidae","Holothuria","nigralutea","6a569753-0eaf-4719-82f5-89ddffd091d4","Holothuria nigralutea","3E79D5CB-6983-4F10-B290-191ECCC78998",26.444199,127.772746
"Holothuriidae","Holothuria","notabilis","f8aa5f54-dec8-492a-be9d-c8ff6a8fc4cf","Holothuria notabilis","520B1B1C-DBBE-4843-A6D7-6205AE799CEB",26.541006,128.05617
"Holothuriidae","Holothuria","notabilis","d2d6bdfd-d6bf-43cd-8c0f-3019554fb2f9","Holothuria notabilis","3032061A-7B0F-46C6-8D29-ADA269AEEAD1",NA,NA
"Holothuriidae","Holothuria","olivacea","befb96c8-b0f6-4540-8b82-ab90257e8b67","Holothuria olivacea","69501A37-136F-46F3-810B-CD3DFEEA89C8",-13.4806,48.2333
"Holothuriidae","Holothuria","olivacea","40bf22c3-522c-4e4d-b216-9028aef1bb66","Holothuria olivacea","FB13AA35-2849-4DD6-88A2-2BFBFD17C154",13.5,144.8
"Holothuriidae","Holothuria","olivacea","1a0e8fad-6695-4c75-994f-c40593d5ebd4","Holothuria olivacea","060AB13E-ECFC-4576-81D0-86B72DBBCDCB",NA,NA
"Holothuriidae","Holothuria","olivacea","3493ad48-a2e0-4fc2-a838-9306dbb08442","Holothuria olivacea","18C8CD1B-4C85-432B-87C0-2008D719943E",7.19333333333333,134.451833333333
"Holothuriidae","Holothuria","olivacea","c79984e9-a2ac-4f00-9cd5-6594a3740ba2","Holothuria olivacea","A5BDF0FA-C2D2-4079-8589-AA5C6851C0F4",11.51025,42.67256
"Holothuriidae","Holothuria","olivacea","d92b5d69-76e1-4d93-b6d5-df402359e0e2","Holothuria olivacea","3315DDA3-ED9C-497F-9DC9-F569B75D87EF",21.4352833333333,-157.788783333333
"Holothuriidae","Holothuria","olivacea","823b3a43-24cd-4dc8-9a6f-6c6ec5dbd4f8","Holothuria olivacea","7B253BDF-A07C-4B9A-9DAA-1C47CFE48A6B",-13.4806,48.2333
"Holothuriidae","Holothuria","olivacea","6d0bdc08-f92b-4cb5-b222-b804579ee544","Holothuria olivacea","777F6933-3F3D-4632-9588-BD1B9379EFF9",-13.4244,48.3642
"Holothuriidae","Holothuria","olivacea","6427236f-9a61-48e9-80d6-623a242e724c","Holothuria olivacea","50F969F8-DEA1-45E9-8760-E870AFFA9A06",-13.4244,48.3642
"Holothuriidae","Holothuria","olivacea","6cc7c83c-8de6-42b4-badd-609dbf72775f","Holothuria olivacea","F07A6403-6751-4321-81E4-7ABF5D506CA9",-13.4244,48.3642
"Holothuriidae","Holothuria","olivacea","c590ec87-4c4d-46b9-a8d8-869659615be6","Holothuria olivacea","FB8A9021-133F-4950-912C-C81D11F4966E",-5.019131,145.798438
"Holothuriidae","Holothuria","olivacea","1a0d644b-d561-4d70-9a73-00e8501d6c7e","Holothuria olivacea","A7F5F882-3E8C-4F11-B943-5F625D2FB2A0",24.421202,123.802599
"Holothuriidae","Holothuria","olivacea","ee4c3f20-2f27-46ec-86a4-d2e72af4ce17","Holothuria olivacea","F5D72619-9EE6-48C8-B4C3-6A4721E5785D",13.445104,144.631506
"Holothuriidae","Holothuria","olivacea","41859699-ae9a-4a55-83b7-d847c593db24","Holothuria olivacea","F88AE7C4-9C27-4879-A4D2-5A52143759CE",-5.18395,145.802183
"Holothuriidae","Holothuria","olivacea","d3c5006e-7df3-454b-aee5-b5260e8fecff","Holothuria olivacea","30306535-C5ED-44B9-85D8-F67BD640352E",-13.42923,48.36398
"Holothuriidae","Holothuria","olivacea","d6909ce8-2ac9-4529-be11-155b5e943eed","Holothuria olivacea","EB9EC2B0-287E-427B-931D-434B36F94830",-13.4139,48.3056
"Holothuriidae","Holothuria","olivacea","763201dd-7428-4e43-88b5-c81ddfb39729","Holothuria olivacea","364B368A-C789-49D5-A3AE-8ABDAA13B17D",13.596892,144.834935
"Holothuriidae","Holothuria","olivacea","42c23b9a-10ed-447a-bbde-d165c0ff709b","Holothuria olivacea","28D5357F-BD3B-4140-AC6B-4A0D1E1D187F",11.5100333333333,42.6725
"Holothuriidae","Holothuria","olivacea","d89c6ca1-863d-4c94-ad2b-a22de181c5ef","Holothuria olivacea","921AA627-87B6-4C0B-8440-C72A89EEE113",-5.1695,145.840164
"Holothuriidae","Holothuria","olivacea","11f15364-4c61-4a5a-9ae9-3bcb019b82a5","Holothuria olivacea","2786DBE7-790D-438A-A1AC-0199B1DFE162",-23.4403,151.9125
"Holothuriidae","Holothuria","olivacea","26167dac-f736-452e-b862-d3be69105260","Holothuria olivacea","68707C5D-565E-460D-BADE-202FEB502876",-5.0795,145.814499
"Holothuriidae","Holothuria","olivacea","2db28daa-d9cc-4a8f-b134-8b7bfe36b1ba","Holothuria olivacea","EC737D23-5C21-4C05-AE5C-B941A4964BDA",7.503,134.501
"Holothuriidae","Holothuria","olivacea","3136eab2-c05b-4104-b716-3cc85ef83a5e","Holothuria olivacea","74B10CBB-DD46-4E0E-8A96-BE3AF3260FE5",11.5100333333333,42.6725
"Holothuriidae","Holothuria","parvula","165c0e2a-ced1-4ded-9129-e80eae735064","Holothuria parvula","D932F9F5-6967-418A-AEC0-84C495377632",16.221831,-61.548108
"Holothuriidae","Holothuria","parvula","93805414-3cb8-4a72-90d4-d7fa54cf9a8b","Holothuria parvula","E9DA1B16-3785-4A94-AB48-A95E3CC33C00",16.472,-61.514611
"Holothuriidae","Holothuria","parvula","b26f893b-feb3-4936-af76-04d8a7bc4029","Holothuria parvula","43680272-7FA0-4548-8972-E0C0999E60D0",18.067,-63.012
"Holothuriidae","Holothuria","parvula","e80dcdbf-224a-4312-b0bf-1ccb2de4b0e4","Holothuria parvula","F1287B3F-045A-44DF-B40A-DC7A1FB7BFFD",18.07,-63.012
"Holothuriidae","Holothuria","parvula","0c5d2d36-990f-4274-abd1-9a4e73546e8d","Holothuria parvula","8DF8BF36-3DFF-4AAA-9628-6457FDCB0C86",18.11,-63.014
"Holothuriidae","Holothuria","parvula","cfad3ff7-81b9-43c8-918c-25fdd4c28fef","Holothuria parvula","C9700D25-E88C-4120-B6BB-C1603649668E",18.067,-63.012
"Holothuriidae","Holothuria","parvula","f2c70233-54da-4962-8ae7-d401377792af","Holothuria parvula","D1958C4A-06A2-4EAD-9649-FF20F2A96074",18.11,-63.014
"Holothuriidae","Holothuria","parvula","429a3770-7010-4413-a441-0cbc715f9d17","Holothuria parvula","E6C60993-0D15-40C7-897E-B946C4406833",16.221831,-61.548108
"Holothuriidae","Holothuria","pervicax","24ca30f2-4d43-4360-8cbd-20da5e1d66e3","Holothuria pervicax","36ACB110-9C6F-4BB8-A2EF-440E80A27189",NA,NA
"Holothuriidae","Holothuria","pervicax","d18744f7-8b85-4b69-9c8e-7c8d251db835","Holothuria pervicax","9E21464D-F3BB-4316-9C0F-599F09CB38BB",21.67,-157.93889
"Holothuriidae","Holothuria","pervicax","8cb315c5-c2cc-4c75-80fc-446f62ac5273","Holothuria pervicax","7A3CC0D8-40AB-4736-8178-52AF12188E1B",NA,NA
"Holothuriidae","Holothuria","pervicax","d6929413-37d3-47e0-ab91-c84f5377f1d2","Holothuria pervicax","63FAC23F-4C4A-4691-9E3F-6AA2A9A93B37",-23,152
"Holothuriidae","Holothuria","pervicax","16d717e3-58e5-46f4-a700-db723fbabf0b","Holothuria pervicax","EEADAA19-A3F1-4302-8ACD-8D701408D1E5",-21.233333,-159.766667
"Holothuriidae","Holothuria","pervicax","75733684-e555-40f2-acad-1a4d2a50eab2","Holothuria pervicax","D41C9A61-CB8F-4F22-A9FB-28FE50790525",-21.233333,-159.766667
"Holothuriidae","Holothuria","pervicax","e142fdd1-748d-43c9-a0d6-873d7e1068f9","Holothuria pervicax","05FCFA4A-C055-4909-A4C8-7D5E3A4DAF01",-19.1,-169.9
"Holothuriidae","Holothuria","pervicax","cedaa5ff-4974-4e64-b5dd-9e43b9174df5","Holothuria pervicax","FB79AA1C-E3AF-498A-8693-9FAF7466AE2C",NA,NA
"Holothuriidae","Holothuria","pervicax","437c5f78-d6aa-4aeb-be4d-f037a08d06b4","Holothuria pervicax","F3B84775-C312-4319-A15E-9B258715BE89",-18.9,-159.8
"Holothuriidae","Holothuria","pervicax","c0264169-41eb-46a0-82cd-b36b3656adfd","Holothuria pervicax","37834CC9-1FA7-4570-AA49-0693BA496EFE",13.4437,144.6578
"Holothuriidae","Holothuria","pervicax","50a820c9-0b08-4f09-afb3-1a841bb8c3d7","Holothuria pervicax","538D88D4-5B7A-4B78-AB00-36457BC70F07",-2.26027777777778,146.672777777778
"Holothuriidae","Holothuria","pervicax","1543b9b0-e580-4ac9-af98-a9588436993a","Holothuria pervicax","177F6B6A-609C-4F95-B20B-591C84F8D530",-18.86125,163.53815
"Holothuriidae","Holothuria","pervicax","3049bcc5-47ce-40c3-aa97-7a4edf93df48","Holothuria pervicax","803D5C91-2AB9-46E7-AFC1-0B00D49D079F",-7.96316666666667,-140.6638
"Holothuriidae","Holothuria","pervicax","f2fe4f6d-400c-4944-b7bd-07c577685e93","Holothuria pervicax","E31FEB8C-0C59-4639-8264-EFA2E4C86DA1",23.8732,-166.2348
"Holothuriidae","Holothuria","pervicax","d71f1640-f693-4345-b497-e1498704c586","Holothuria pervicax","D8D91AA0-7E50-4E5C-9D55-E1544DABB49C",-17.48859,-149.772984
"Holothuriidae","Holothuria","pervicax","10b2ad3a-e7b8-49e7-9e20-7792598ee3e7","Holothuria pervicax","D213EBDE-6B69-455A-94D9-5562F2970EED",5.36916,163.01382
"Holothuriidae","Holothuria","pervicax","5ea6203f-bb7e-4d90-8603-3e6109ce505d","Holothuria pervicax","C5038A4B-FC47-411B-B9BF-FE679E3177E3",13.5,144.8
"Holothuriidae","Holothuria","pervicax","f5b792ea-e809-4f45-ac61-1e2486d063df","Holothuria pervicax","CF45C195-839E-4313-9156-475F19230413",-7.97956666666667,-140.71175
"Holothuriidae","Holothuria","pervicax","54a920ba-fab0-433a-8817-ab550bfdd102","Holothuria pervicax","9BC8A429-1A37-41EA-B05C-271A7A905DB8",-23,152
"Holothuriidae","Holothuria","pervicax","26eeb5bf-bc95-4336-80d6-04d88343cd41","Holothuria pervicax","10DE49A8-66FA-42AC-B50E-E8C5E3D786E9",9.8686,123.3909
"Holothuriidae","Holothuria","pervicax","6ceace06-98ff-4f90-8726-498471434a4a","Holothuria pervicax","B5B15F87-89AE-4482-AFB7-681ABBF7592B",-14.6068,145.3506
"Holothuriidae","Holothuria","pervicax","1a9dabdf-58c1-4626-8e58-1d850cdfad29","Holothuria pervicax","6464681A-1B5D-42ED-A1C3-0A59B59FCBE9",-22.40793,113.7073
"Holothuriidae","Holothuria","pervicax","aa573b3a-6bc3-4e47-8696-f1173ffe9c16","Holothuria pervicax","8F06ABD2-2268-43FC-9344-83C12EC0D88C",13.426695,144.796052
"Holothuriidae","Holothuria","pervicax","12571a6b-8bb2-44e1-be24-b5d9ee2c77e0","Holothuria pervicax","9E2DB27E-0A1D-4713-879A-B93006CC99CA",7.15792,171.21438
"Holothuriidae","Holothuria","pervicax","879b98b0-9df2-4d84-9c05-dfd2e706f8ed","Holothuria pervicax","465BE304-490E-40EC-BF53-D8757610DEC4",-18.1788166666667,178.457433333333
"Holothuriidae","Holothuria","pervicax","3d5a684b-6ad2-4ad9-9a2d-f92efcaeee67","Holothuria pervicax","B5D0C242-E388-4D87-87FB-720B969A8A26",9.95152,123.36399
"Holothuriidae","Holothuria","pervicax","7377873f-7116-4582-8d7d-88655a5d2b6e","Holothuria pervicax","0C1AF718-A332-4F7C-B7B9-0D74FB7C76DC",20.81083,-156.62139
"Holothuriidae","Holothuria","pervicax","c689ae11-61a4-4ee6-8e4a-fca29204a576","Holothuria pervicax","57200993-AA72-4C48-B924-E71AE1DEA8BC",-8.93718,-140.12067
"Holothuriidae","Holothuria","pervicax","c3c2cfe2-ff20-4182-828d-d7fea48240fc","Holothuria pervicax","2A0FF5CF-6988-4F84-9023-0382B248FB1C",-22.67235,113.6395
"Holothuriidae","Holothuria","pervicax","1166eea5-67ad-472c-99d8-80177634951c","Holothuria pervicax","04E58B74-801F-4420-A4DC-DEBF1D424950",-21.1,55.6
"Holothuriidae","Holothuria","pervicax","05578164-1114-44ca-ac20-fee618be245d","Holothuria pervicax","0DDD5D35-BC31-4B76-B1BE-480C2F7BAEAE",-17.91205,162.8987
"Holothuriidae","Holothuria","pervicax","32548a07-fb49-4ec6-b27b-c9b71a995d57","Holothuria pervicax","369A7195-27DF-4D32-85EB-42DCCFD6A7C3",-19.1,-169.9
"Holothuriidae","Holothuria","pervicax","7de9429c-b858-4a7a-a09e-386e973f0830","Holothuria pervicax","04A8B94B-902D-47AD-9872-05D1E509D377",-21.101667,55.243611
"Holothuriidae","Holothuria","pervicax","f02eb1a6-7ba9-4207-8f65-f90b95d8bfad","Holothuria pervicax","769A32A7-E6CD-4C8E-9679-11B520D07779",-19.1,-169.9
"Holothuriidae","Holothuria","pervicax","b2da8312-6d32-4391-987e-fc3b634893b7","Holothuria pervicax","420A99BC-E7A6-482C-99B1-4DDFFCE63530",-17.4772,-149.8306
"Holothuriidae","Holothuria","pervicax","c7a1192b-ea85-4a65-a05d-992dba0ef9e5","Holothuria pervicax","E82CA1D4-2698-47E7-A568-E839389E314E",13.479096,144.726632
"Holothuriidae","Holothuria","pervicax","98be9b3d-077c-4eb5-b926-29dbfcfe71cd","Holothuria pervicax","F944D8E5-416C-43F1-8707-4D4672364CBC",-6.38733,39.28727
"Holothuriidae","Holothuria","pervicax","d5206fe2-d2cb-4eff-ad9f-5d31a3046261","Holothuria pervicax","31E5088B-D127-4B39-A6A1-FB7B01637BDB",NA,NA
